date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:31:55	397/397	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-18d%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/form-input-group.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/form-input-group.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-input-groups.html)
23:31:56	36820/36820	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-8fd4%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/3.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/3.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-custom-options.html)
23:31:56	88783/88783	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-15acf%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/8.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/8.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-custom-options.html)
23:31:57	634/634	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-27a%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/forms-editors.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/forms-editors.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-editors.html)
23:31:57	931/931	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-3a3%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/forms-file-upload.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/forms-file-upload.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-file-upload.html)
23:31:57	7416/7416	---M--	200	added ('OK')	text/css	etag:%2265bca73c-1cf8%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/bootstrap-datepicker/bootstrap-datepicker.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/bootstrap-datepicker/bootstrap-datepicker.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-pickers.html)
23:31:58	12024/12024	---M--	200	added ('OK')	text/css	etag:%2265bca73c-2ef8%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/bootstrap-daterangepicker/bootstrap-daterangepicker.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/bootstrap-daterangepicker/bootstrap-daterangepicker.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-pickers.html)
23:31:58	2064/2064	---M--	200	added ('OK')	text/css	etag:%2265bca73c-810%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/jquery-timepicker/jquery-timepicker.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/jquery-timepicker/jquery-timepicker.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-pickers.html)
23:31:58	28385/28385	---M--	200	added ('OK')	text/css	etag:%2265bca73c-6ee1%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/pickr/pickr-themes.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/pickr/pickr-themes.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-pickers.html)
23:31:58	34696/34696	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-8788%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/bootstrap-datepicker/bootstrap-datepicker.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/bootstrap-datepicker/bootstrap-datepicker.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-pickers.html)
23:31:59	33448/33448	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-82a8%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/bootstrap-daterangepicker/bootstrap-daterangepicker.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/bootstrap-daterangepicker/bootstrap-daterangepicker.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-pickers.html)
23:31:59	23583/23583	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-5c1f%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/jquery-timepicker/jquery-timepicker.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/jquery-timepicker/jquery-timepicker.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-pickers.html)
23:31:59	78065/78065	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-130f1%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/pickr/pickr.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/pickr/pickr.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-pickers.html)
23:31:59	4831/4831	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-12df%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/forms-pickers.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/forms-pickers.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-pickers.html)
23:32:00	58624/58624	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-e500%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/bootstrap-select/bootstrap-select.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/bootstrap-select/bootstrap-select.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-selects.html)
23:32:00	13921/13921	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-3661%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/bloodhound/bloodhound.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/bloodhound/bloodhound.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-selects.html)
23:32:00	534/534	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-216%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/forms-selects.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/forms-selects.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-selects.html)
23:32:01	4424/4424	---M--	200	added ('OK')	application/javascript	etag:%2265bca740-1148%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/forms-tagify.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/forms-tagify.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-selects.html)
23:32:01	4268/4268	---M--	200	added ('OK')	application/javascript	etag:%2265bca740-10ac%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/forms-typeahead.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/forms-typeahead.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-selects.html)
23:32:01	9663/9663	---M--	200	added ('OK')	text/css	etag:%2265bca73c-25bf%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/nouislider/nouislider.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/nouislider/nouislider.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-sliders.html)
23:32:02	27564/27564	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-6bac%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/nouislider/nouislider.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/nouislider/nouislider.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-sliders.html)
23:32:02	3550/3550	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-dde%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/forms-sliders.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/forms-sliders.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-sliders.html)
23:32:03	3374/3374	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-d2e%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/autosize/autosize.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/autosize/autosize.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-extras.html)
23:32:03	1923/1923	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-783%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/forms-extras.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/forms-extras.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-extras.html)
23:32:03	1380/1380	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-564%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/form-layouts.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/form-layouts.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/form-layouts-vertical.html)
23:32:04	4989/4989	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-137d%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/jquery-sticky/jquery-sticky.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/jquery-sticky/jquery-sticky.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/form-layouts-sticky.html)
23:32:05	1922/1922	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-782%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/form-wizard-numbered.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/form-wizard-numbered.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/form-wizard-numbered.html)
23:32:05	3859/3859	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-f13%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/form-wizard-validation.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/form-wizard-validation.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/form-wizard-numbered.html)
23:32:05	1965/1965	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-7ad%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/form-wizard-icons.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/form-wizard-icons.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/form-wizard-icons.html)
23:32:06	4736/4736	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-1280%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/form-validation.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/form-validation.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/form-validation.html)
23:32:06	2153/2153	---M--	200	added ('OK')	text/css	etag:%2265bca73c-869%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/datatables-rowgroup-bs5/rowgroup.bootstrap5.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/datatables-rowgroup-bs5/rowgroup.bootstrap5.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/tables-datatables-basic.html)
23:32:07	14179/14179	---M--	200	added ('OK')	application/javascript	etag:%2265bca741-3763%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/tables-datatables-basic.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/tables-datatables-basic.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/tables-datatables-basic.html)
23:32:07	4541/4541	---M--	200	added ('OK')	application/javascript	etag:%2265bca740-11bd%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/tables-datatables-advanced.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/tables-datatables-advanced.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/tables-datatables-advanced.html)
23:32:08	2658/2658	---M--	200	added ('OK')	text/css	etag:%2265bca73c-a62%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/datatables-select-bs5/select.bootstrap5.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/datatables-select-bs5/select.bootstrap5.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/tables-datatables-extensions.html)
23:32:08	5136/5136	---M--	200	added ('OK')	text/css	etag:%2265bca73c-1410%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/datatables-fixedcolumns-bs5/fixedcolumns.bootstrap5.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/datatables-fixedcolumns-bs5/fixedcolumns.bootstrap5.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/tables-datatables-extensions.html)
23:32:08	1143/1143	---M--	200	added ('OK')	text/css	etag:%2265bca73c-477%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/datatables-fixedheader-bs5/fixedheader.bootstrap5.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/datatables-fixedheader-bs5/fixedheader.bootstrap5.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/tables-datatables-extensions.html)
